20120113,   26.75,   24.61,   31.09,   65.35,   50.19,   64.73,   26.02,   54.20,   29.29,   23.11,   42.12,   48.66,  116.49,   26.21,   11.08,   63.01,   19.27,   45.48,   23.10,   21.84,   64.17,   52.55,   34.41,   72.16,  156.70,   47.70,   12.31,   72.90,  215.83,  134.41,  424.58,   10.40,    9.76,   24.01,   22.46,    6.43,   12.15,   14.57,    5.20,   10.64,   10.07,  138.84,  541.67,   69.43,   24.05,   11.02,   40.85,  248.96,   10.57,   78.84,
20120116,   26.12,   24.33,   30.92,   65.43,   50.19,   64.49,   25.34,   53.12,   28.50,   22.83,   40.76,   47.78,  118.15,   25.44,   10.76,   62.85,   18.72,   44.57,   22.53,   20.86,   62.35,   51.65,   33.77,   71.72,  151.92,   47.34,   12.62,   72.82,  206.30,  131.91,  428.55,   10.14,    9.61,   23.60,   22.33,    6.33,   11.95,   13.93,    5.08,   10.19,    9.79,  137.57,  529.03,   69.07,   24.28,   11.11,   41.97,  254.48,   10.45,   75.80,
20120117,   26.60,   24.50,   30.82,   65.51,   50.27,   64.26,   26.16,   54.67,   29.85,   23.15,   41.69,   48.31,  126.03,   25.37,   11.28,   63.33,   19.20,   46.44,   22.92,   22.31,   62.60,   51.65,   35.34,   74.52,  152.94,   46.83,   13.24,   71.42,  208.68,  139.40,  437.38,   10.30,    9.76,   23.71,   22.74,    6.49,   12.34,   14.03,    5.25,   10.27,    9.96,  138.84,  537.15,   68.70,   24.17,   11.70,   41.00,  270.34,   10.63,   76.31,
20120118,   26.78,   24.64,   31.02,   65.90,   50.27,   64.26,   26.23,   56.14,   29.85,   23.11,   41.87,   48.40,  125.61,   25.48,   11.40,   64.63,   19.24,   46.81,   22.96,   22.31,   63.51,   52.06,   34.92,   74.89,  157.04,   47.05,   13.10,   70.61,  208.68,  139.40,  431.20,   10.27,    9.76,   23.26,   22.22,    6.42,   12.22,   13.53,    5.15,    9.91,    9.79,  136.73,  531.74,   67.02,   24.46,   11.70,   41.30,  265.86,   10.66,   76.81,
20120130,   27.60,   25.03,   30.31,   66.99,   49.79,   65.04,   26.13,   58.70,   31.06,   23.27,   43.29,   49.02,  126.44,   25.55,   12.16,   63.01,   20.58,   50.07,   23.24,   23.84,   65.17,   51.31,   36.12,   80.05,  154.99,   46.26,   13.95,   69.88,  221.78,  148.97,  435.17,   10.46,    9.95,   23.86,   22.53,    6.50,   12.81,   13.75,    5.31,   10.36,    9.96,  135.04,  566.95,   65.05,   25.30,   12.51,   42.35,  282.75,   10.81,   76.39,
20120131,   27.26,   24.92,   29.73,   67.07,   49.79,   66.61,   26.13,   59.48,   31.81,   23.39,   43.29,   51.23,  126.85,   26.25,   12.40,   61.88,   21.37,   50.87,   23.82,   24.75,   65.00,   50.27,   38.15,   85.59,  159.77,   45.54,   13.99,   70.83,  224.16,  153.13,  428.55,   10.82,   10.13,   24.80,   23.33,    6.95,   13.04,   14.46,    5.47,   10.66,   10.36,  134.20,  574.17,   65.41,   25.85,   12.33,   42.57,  296.20,   11.02,   77.91,
20120201,   26.82,   24.57,   29.39,   65.59,   49.56,   66.29,   26.31,   60.10,   31.57,   23.19,   42.86,   51.32,  125.61,   25.83,   12.44,   61.88,   20.82,   50.81,   23.49,   24.64,   63.76,   49.52,   37.87,   86.33,  160.79,   45.61,   14.03,   71.05,  228.52,  156.46,  458.12,   10.85,   10.13,   25.33,   23.29,    7.15,   13.24,   14.92,    5.44,   10.83,   10.44,  133.78,  594.03,   63.95,   25.39,   12.37,   42.27,  303.10,   11.14,   75.89,
20120202,   27.34,   24.82,   29.32,   66.60,   50.19,   65.90,   27.17,   61.65,   31.43,   23.39,   42.55,   51.23,  125.20,   26.60,   12.24,   65.52,   19.37,   51.61,   24.96,   23.99,   63.59,   48.90,   39.67,   90.38,  169.33,   48.63,   15.01,   70.76,  227.33,  158.13,  489.90,   10.98,   10.19,   25.70,   23.64,    7.15,   13.28,   15.21,    5.52,   11.00,   10.59,  136.31,  635.56,   63.58,   25.83,   13.22,   42.20,  317.92,   11.23,   75.97,
20120203,   26.97,   25.17,   28.81,   66.37,   50.19,   66.29,   26.77,   61.26,   32.18,   23.55,   42.43,   53.97,  129.34,   26.25,   12.32,   64.55,   19.10,   52.10,   25.11,   23.51,   63.10,   50.14,   40.00,   91.86,  167.28,   48.35,   15.41,   70.32,  232.09,  155.63,  498.72,   10.98,   10.16,   25.74,   23.43,    7.64,   13.32,   15.39,    5.59,   10.89,   10.53,  133.35,  629.24,   65.27,   26.20,   14.12,   42.57,  318.27,   11.20,   75.38,
20120204,   27.30,   25.20,   29.08,   68.08,   50.03,   67.86,   26.56,   60.72,   31.90,   23.66,   41.99,   54.24,  129.34,   25.62,   12.24,   63.90,   19.58,   50.97,   24.46,   23.55,   63.34,   50.20,   38.70,   90.02,  165.91,   48.99,   14.79,   70.47,  231.69,  154.80,  512.85,   11.72,   10.55,   26.57,   24.16,    7.94,   13.82,   15.78,    5.90,   11.64,   11.07,  136.73,  629.24,   65.05,   26.20,   14.12,   42.35,  328.27,   11.47,   75.46,
20120206,   26.89,   25.20,   29.73,   67.84,   50.27,   69.12,   26.95,   59.71,   32.22,   23.51,   41.32,   53.09,  129.34,   25.06,   12.24,   64.71,   19.65,   50.17,   24.14,   23.08,   64.09,   49.59,   37.83,   90.75,  164.55,   47.70,   14.79,   70.47,  226.14,  158.13,  486.37,   11.37,   10.31,   25.74,   23.71,    7.67,   13.59,   15.32,    5.91,   11.39,   10.84,  134.62,  609.38,   66.22,   26.20,   14.57,   43.47,  321.03,   11.32,   75.80,
20120207,   26.67,   25.20,   29.29,   66.91,   50.75,   68.41,   26.59,   58.78,   32.27,   23.51,   41.44,   53.62,  130.59,   25.90,   12.28,   64.38,   20.03,   51.94,   25.07,   23.19,   64.09,   49.38,   39.12,   89.65,  166.25,   48.56,   14.87,   70.17,  226.14,  155.63,  452.82,   11.63,   10.40,   25.89,   23.64,    7.71,   13.36,   15.53,    5.94,   11.17,   10.87,  135.04,  595.84,   65.63,   26.93,   14.93,   42.72,  315.51,   11.32,   76.31,
20120208,   26.71,   25.35,   30.65,   67.69,   51.15,   68.57,   26.92,   60.49,   32.32,   23.74,   41.99,   55.30,  139.71,   25.86,   12.32,   66.49,   19.99,   54.18,   25.18,   23.66,   64.17,   50.00,   39.95,   95.92,  170.69,   51.52,   14.96,   70.54,  230.90,  166.45,  483.72,   12.02,   10.58,   26.53,   24.30,    7.94,   13.59,   16.10,    6.06,   11.45,   11.10,  135.89,  626.53,   65.78,   28.62,   15.56,   42.87,  321.37,   11.47,   77.24,
20120209,   26.86,   25.20,   30.51,   67.69,   51.07,   68.18,   27.46,   61.57,   32.36,   23.98,   42.06,   55.74,  144.27,   25.90,   12.08,   67.94,   20.03,   55.24,   24.75,   24.10,   64.59,   50.62,   39.58,  100.34,  169.67,   51.16,   14.43,   70.17,  232.09,  161.46,  503.14,   11.95,   10.52,   26.60,   24.75,    7.91,   13.59,   16.17,    6.09,   11.45,   11.10,  132.93,  618.40,   65.05,   28.42,   14.98,   42.80,  310.34,   11.44,   77.32,
20120210,   27.52,   25.38,   29.83,   67.14,   50.67,   67.78,   27.10,   61.65,   32.74,   23.70,   41.75,   55.39,  144.68,   25.62,   12.00,   64.63,   19.58,   54.44,   24.39,   24.02,   63.68,   50.07,   39.58,   96.66,  167.62,   51.16,   14.56,   69.66,  231.30,  163.54,  496.08,   11.82,   10.52,   26.60,   24.85,    7.84,   13.43,   16.35,    6.18,   11.47,   11.01,  130.40,  575.97,   64.17,   27.83,   14.66,   42.42,  309.65,   11.44,   76.39,
20120213,   28.04,   25.63,   30.21,   67.77,   51.31,   67.71,   27.20,   62.35,   32.64,   23.58,   41.62,   55.92,  147.58,   25.76,   11.96,   63.82,   19.72,   54.71,   24.57,   24.24,   63.43,   49.72,   39.67,   99.24,  169.33,   51.80,   14.43,   68.92,  247.17,  163.54,  496.96,   11.95,   10.58,   26.53,   24.30,    7.94,   13.51,   16.28,    6.24,   11.64,   11.04,  130.82,  550.70,   64.83,   27.83,   15.16,   42.05,  305.85,   11.59,   76.98,
20120214,   27.12,   25.42,   30.00,   68.47,   52.98,   68.18,   26.88,   61.65,   32.55,   23.47,   41.56,   54.41,  145.92,   25.37,   11.80,   63.57,   19.65,   53.91,   24.57,   24.90,   64.01,   50.41,   39.72,   98.87,  169.67,   50.44,   14.39,   69.14,  250.74,  170.61,  511.96,   11.72,   10.37,   26.11,   24.16,    7.83,   13.24,   16.03,    6.09,   11.22,   10.87,  130.82,  559.72,   63.95,   27.16,   14.57,   41.68,  313.79,   11.47,   76.31,
20120215,   27.30,   25.73,   30.24,   68.93,   53.70,   69.04,   26.88,   62.27,   32.74,   23.82,   41.50,   54.86,  148.00,   25.58,   12.20,   63.17,   20.06,   55.24,   24.82,   25.48,   65.00,   50.48,   40.87,  101.45,  169.33,   50.72,   14.96,   69.14,  251.93,  182.26,  518.14,   11.85,   10.55,   26.38,   24.47,    7.94,   13.47,   16.21,    6.24,   11.33,   11.04,  131.24,  577.78,   64.46,   27.78,   15.25,   43.39,  335.51,   11.56,   77.66,
20120216,   27.26,   25.63,   29.70,   68.16,   53.86,   69.12,   26.63,   61.57,   32.18,   23.74,   41.44,   53.09,  143.44,   25.90,   12.08,   63.01,   19.92,   54.44,   24.39,   24.75,   65.00,   50.20,   41.01,   95.18,  163.18,   50.15,   14.17,   69.58,  240.42,  169.78,  501.37,   11.47,   10.43,   25.48,   23.98,    7.76,   13.28,   15.64,    6.12,   11.13,   10.76,  127.45,  558.82,   64.68,   27.37,   14.48,   44.66,  326.20,   11.41,   77.66,
20120217,   27.45,   25.80,   29.53,   69.71,   54.57,   69.74,   26.34,   61.65,   31.95,   23.86,   41.19,   52.38,  143.85,   25.76,   11.96,   63.98,   19.89,   54.18,   24.35,   25.19,   66.24,   49.59,   41.43,   95.55,  163.18,   49.86,   13.81,   69.66,  240.42,  164.37,  506.67,   11.47,   10.49,   25.63,   23.92,    7.79,   13.28,   15.32,    6.27,   11.11,   10.61,  128.71,  565.14,   63.88,   27.31,   13.99,   43.17,  338.61,   11.47,   79.18,
20120220,   27.97,   25.94,   29.32,   71.58,   56.81,   71.15,   26.16,   62.50,   32.08,   24.14,   41.75,   53.18,  146.75,   25.69,   11.88,   63.74,   20.20,   53.22,   24.35,   25.19,   66.24,   49.86,   41.33,   96.66,  168.64,   50.07,   13.81,   69.66,  244.39,  164.78,  511.96,   11.47,   10.46,   25.70,   23.85,    7.83,   13.32,   15.24,    6.50,   11.08,   10.67,  130.40,  562.43,   63.58,   27.40,   14.35,   42.95,  337.92,   11.38,   78.25,
20120221,   27.78,   25.84,   29.87,   71.03,   56.49,   71.39,   26.56,   63.82,   32.55,   24.14,   42.49,   53.71,  156.70,   25.55,   12.00,   63.66,   19.82,   51.67,   24.10,   24.35,   66.24,   49.65,   40.13,   94.07,  169.67,   49.28,   13.19,   69.66,  242.80,  165.62,  520.79,   11.47,   10.31,   25.51,   23.71,    7.69,   13.08,   15.14,    6.29,   10.91,   10.50,  130.82,  575.97,   64.31,   27.16,   13.67,   42.87,  338.61,   11.29,   77.66,
20120222,   27.89,   26.12,   30.00,   70.80,   57.36,   71.94,   26.70,   63.43,   33.25,   24.18,   42.18,   54.68,  161.26,   26.60,   11.96,   64.30,   19.72,   52.10,   25.07,   24.79,   65.99,   50.76,   39.81,  100.34,  178.88,   50.15,   13.41,   68.33,  248.36,  172.27,  549.92,   11.53,   10.40,   25.55,   23.78,    7.84,   13.28,   15.67,    6.44,   10.82,   10.67,  128.71,  585.00,   65.05,   27.86,   13.40,   42.87,  340.34,   11.35,   78.50,
20120223,   27.78,   25.91,   29.59,   70.80,   57.12,   71.70,   26.49,   63.28,   33.01,   23.98,   41.93,   54.68,  159.19,   26.39,   11.84,   65.35,   19.61,   51.83,   25.04,   24.61,   64.67,   51.24,   39.81,   99.24,  177.52,   49.71,   13.19,   67.37,  241.22,  167.28,  554.33,   11.37,   10.34,   25.25,   23.47,    7.75,   13.16,   15.32,    6.24,   10.88,   10.56,  126.18,  575.97,   65.12,   27.14,   13.58,   43.32,  334.47,   11.26,   77.32,
20120224,   27.49,   26.08,   29.80,   71.03,   57.20,   71.70,   26.59,   63.82,   33.11,   24.06,   42.12,   53.97,  157.95,   26.84,   11.92,   65.03,   19.65,   52.84,   24.86,   24.75,   65.50,   50.96,   40.13,   98.13,  176.15,   48.99,   14.08,   66.34,  239.63,  167.70,  555.22,   11.43,   10.43,   25.48,   23.50,    7.72,   13.28,   15.60,    6.27,   11.16,   10.56,  127.45,  576.88,   65.19,   26.99,   14.03,   46.31,  335.16,   11.20,   78.17,
20120229,   27.89,   26.43,   30.65,   71.58,   57.52,   72.09,   27.13,   63.82,   33.53,   24.34,   44.71,   54.86,  165.41,   27.96,   12.40,   65.35,   19.79,   54.71,   24.96,   25.23,   67.15,   51.31,   41.52,   99.98,  188.44,   52.38,   14.08,   66.56,  238.84,  179.35,  583.46,   11.63,   10.52,   26.00,   23.92,    7.87,   13.55,   16.31,    6.50,   11.30,   10.76,  131.24,  594.93,   66.07,   28.50,   14.26,   46.08,  339.99,   11.50,   81.80,
20120301,   27.52,   26.33,   30.28,   70.41,   57.04,   71.15,   26.70,   64.13,   34.18,   24.50,   44.89,   55.48,  174.11,   27.58,   12.52,   63.98,   19.48,   54.71,   24.43,   25.15,   66.33,   50.96,   40.87,  102.56,  195.61,   51.37,   13.99,   67.59,  240.82,  186.01,  574.64,   11.56,   10.52,   25.81,   23.57,    7.83,   13.36,   16.06,    6.59,   11.13,   10.59,  132.09,  590.42,   66.07,   28.15,   14.12,   44.81,  346.20,   11.41,   80.44,
20120302,   27.49,   26.01,   30.28,   70.80,   57.28,   71.39,   26.52,   64.29,   34.36,   24.50,   44.95,   55.03,  178.67,   27.30,   12.36,   63.90,   19.58,   54.71,   24.32,   24.90,   66.24,   51.03,   41.29,  102.93,  195.61,   51.95,   13.72,   67.89,  249.94,  191.42,  568.46,   11.56,   10.52,   25.59,   23.57,    7.85,   13.47,   15.56,    6.50,   11.13,   10.44,  132.51,  589.52,   66.58,   28.07,   13.81,   45.19,  357.92,   11.47,   80.11,
20120303,   27.34,   25.87,   30.07,   70.80,   56.81,   71.23,   26.52,   64.13,   34.36,   24.30,   44.89,   55.03,  173.28,   26.88,   12.20,   64.30,   19.51,   53.91,   24.10,   24.28,   65.66,   50.41,   40.78,  101.08,  191.86,   50.87,   13.86,   68.26,  248.36,  195.58,  576.40,   11.47,   10.37,   25.44,   23.43,    7.76,   13.39,   15.39,    6.47,   11.11,   10.33,  132.51,  593.13,   65.92,   27.54,   13.90,   44.29,  353.78,   11.38,   79.77,
20120305,   27.08,   25.80,   29.42,   70.88,   56.09,   71.39,   25.69,   62.97,   34.36,   24.18,   43.23,   53.26,  171.63,   26.42,   12.08,   63.98,   19.13,   53.64,   23.60,   24.28,   65.33,   51.24,   39.77,   98.50,  191.86,   51.01,   13.86,   67.82,  244.39,  186.42,  556.98,   11.21,   10.34,   25.03,   22.88,    7.59,   13.08,   15.07,    6.32,   10.82,   10.22,  132.51,  583.20,   65.41,   27.40,   14.03,   44.07,  348.27,   11.29,   79.43,
20120306,   26.27,   25.13,   29.25,   71.58,   55.77,   72.49,   24.80,   61.42,   34.36,   24.10,   43.78,   53.09,  171.21,   26.63,   11.96,   63.57,   18.89,   53.27,   23.21,   23.70,   65.83,   50.76,   39.49,   95.92,  190.83,   50.44,   13.90,   68.11,  249.15,  186.42,  545.51,   11.14,   10.31,   24.91,   22.78,    7.44,   12.93,   14.82,    6.29,   10.77,   10.19,  132.09,  595.84,   65.19,   27.28,   13.72,   43.69,  339.30,   11.20,   79.09,
20120307,   26.27,   24.85,   28.71,   70.41,   54.97,   71.94,   24.65,   60.64,   34.36,   23.86,   43.97,   53.00,  182.82,   27.02,   11.68,   64.87,   19.10,   52.74,   22.96,   23.84,   65.50,   50.20,   39.03,   95.92,  189.81,   50.44,   13.59,   67.74,  251.93,  182.26,  548.16,   10.98,   10.19,   24.50,   22.53,    7.32,   12.81,   14.50,    6.18,   10.74,   10.04,  129.56,  576.88,   65.63,   26.87,   13.63,   43.77,  333.10,   11.11,   78.17,
20120308,   26.45,   25.06,   29.15,   70.02,   55.61,   71.54,   25.08,   61.57,   34.50,   23.94,   43.47,   53.53,  183.65,   27.30,   11.80,   65.11,   19.37,   53.91,   24.03,   24.50,   65.99,   50.96,   39.12,   94.81,  188.44,   50.65,   13.68,   67.45,  247.56,  187.67,  546.39,   11.24,   10.37,   24.84,   22.84,    7.53,   13.12,   15.07,    6.41,   10.99,   10.39,  133.78,  573.27,   64.61,   27.16,   13.94,   44.66,  331.03,   11.32,   79.43,
20120309,   26.49,   25.49,   29.02,   70.26,   55.45,   71.54,   24.87,   61.65,   33.53,   24.02,   43.72,   53.80,  177.43,   26.81,   11.80,   68.18,   19.61,   54.18,   24.64,   24.86,   66.24,   51.10,   39.95,   95.18,  189.13,   50.65,   14.17,   67.23,  245.98,  187.67,  546.39,   11.11,   10.40,   24.87,   22.81,    7.51,   13.00,   15.14,    6.32,   10.88,   10.36,  133.78,  574.17,   64.61,   27.48,   14.35,   44.44,  334.47,   11.17,   79.01,
20120312,   25.93,   24.92,   28.68,   70.02,   54.57,   70.68,   24.54,   60.72,   31.99,   23.94,   43.35,   52.11,  175.77,   25.76,   11.68,   68.18,   19.41,   53.64,   24.75,   25.12,   66.24,   50.69,   38.94,   93.70,  184.01,   50.44,   13.86,   67.01,  240.42,  184.76,  527.85,   10.98,   10.31,   24.80,   22.57,    7.41,   12.77,   14.99,    6.27,   10.74,   10.19,  132.09,  551.60,   63.22,   27.22,   13.90,   43.84,  325.51,   11.11,   78.17,
20120313,   26.04,   24.89,   29.22,   70.72,   56.25,   70.84,   24.94,   60.95,   32.50,   24.22,   44.09,   52.29,  187.79,   26.25,   12.12,   68.75,   19.58,   54.71,   24.89,   25.12,   67.32,   51.51,   39.67,   93.70,  189.13,   50.51,   14.03,   67.30,  240.82,  179.76,  551.69,   11.24,   10.55,   26.11,   24.12,    7.61,   13.12,   15.42,    6.59,   10.88,   10.44,  131.67,  550.70,   64.02,   27.78,   13.99,   43.69,  318.61,   11.32,   79.52,
20120314,   26.04,   24.92,   29.32,   71.50,   57.20,   71.70,   24.72,   61.57,   33.48,   24.30,   44.71,   53.09,  194.43,   26.56,   12.16,   70.21,   19.96,   55.24,   25.18,   25.55,   68.89,   51.72,   40.23,   95.92,  192.54,   50.29,   13.59,   67.59,  242.80,  182.26,  556.98,   11.24,   10.58,   25.96,   23.67,    7.61,   13.12,   15.67,    6.53,   10.91,   10.44,  136.31,  563.34,   65.05,   27.83,   13.76,   44.44,  331.72,   11.38,   80.70,
20120315,   25.97,   24.78,   29.46,   71.19,   56.57,   71.54,   24.36,   62.19,   32.92,   24.26,   44.34,   53.00,  207.28,   26.42,   12.04,   69.96,   20.09,   55.51,   24.79,   25.84,   68.89,   51.86,   40.04,   97.02,  194.59,   50.65,   13.46,   67.01,  248.75,  178.10,  539.33,   11.30,   10.55,   26.00,   23.74,    7.62,   13.24,   15.78,    6.65,   10.99,   10.56,  135.89,  553.40,   64.31,   27.95,   13.54,   44.07,  328.27,   11.38,   80.61,
20120316,   26.60,   24.71,   28.74,   70.02,   55.05,   70.68,   24.44,   62.50,   32.83,   23.94,   44.03,   52.91,  208.11,   26.00,   11.96,   70.45,   19.79,   55.78,   24.93,   25.33,   67.15,   50.82,   39.63,   95.18,  189.81,   50.07,   13.72,   66.64,  245.18,  180.18,  538.45,   11.30,   10.55,   25.81,   23.88,    7.57,   13.28,   15.39,    6.47,   10.77,   10.36,  132.51,  560.63,   63.58,   27.48,   13.76,   43.54,  339.65,   11.17,   78.84,
20120319,   26.23,   24.71,   28.68,   69.63,   54.02,   68.57,   24.40,   62.97,   32.55,   24.02,   44.09,   52.64,  197.33,   26.42,   11.92,   71.42,   19.82,   55.51,   24.82,   25.59,   69.31,   50.96,   38.98,   92.60,  191.52,   50.29,   13.55,   66.93,  243.60,  174.36,  547.27,   11.24,   10.55,   26.00,   24.33,    7.49,   13.00,   15.24,    6.47,   10.91,   10.47,  132.93,  552.50,   63.95,   27.05,   13.81,   43.39,  333.78,   11.32,   77.66,
20120320,   25.93,   24.64,   28.81,   69.17,   53.14,   67.00,   24.44,   61.42,   33.11,   23.90,   43.66,   52.29,  190.28,   26.28,   12.00,   70.77,   19.61,   54.44,   24.93,   25.33,   68.89,   50.34,   37.97,   90.02,  192.54,   50.80,   13.41,   66.42,  241.22,  174.77,  538.45,   11.08,   10.46,   25.63,   23.64,    7.43,   12.81,   15.14,    6.38,   10.77,   10.33,  135.46,  543.47,   64.24,   27.14,   13.76,   42.80,  334.47,   11.26,   77.07,
20120321,   25.97,   24.78,   29.02,   67.77,   52.18,   66.29,   24.33,   60.49,   33.29,   23.98,   43.84,   51.67,  186.97,   26.11,   12.00,   73.77,   19.68,   54.71,   24.46,   24.64,   70.30,   50.62,   37.50,   91.49,  191.17,   50.36,   13.50,   66.42,  240.03,  170.61,  551.69,   11.08,   10.40,   25.59,   23.36,    7.38,   12.65,   15.28,    6.41,   10.80,   10.27,  135.89,  540.77,   64.53,   27.37,   13.58,   44.22,  331.37,   11.20,   78.50,
20120322,   26.19,   25.59,   29.19,   69.32,   53.54,   66.61,   24.54,   60.80,   33.29,   23.94,   44.03,   52.29,  198.16,   26.21,   12.24,   73.28,   19.79,   56.05,   25.00,   25.33,   70.55,   50.48,   37.97,   91.49,  191.52,   51.80,   13.41,   67.15,  238.04,  181.85,  549.04,   11.18,   10.40,   25.81,   23.71,    7.50,   12.73,   15.46,    6.59,   11.02,   10.36,  136.73,  543.47,   64.83,   27.54,   13.49,   45.26,  335.85,   11.32,   78.42,
20120323,   26.04,   25.66,   29.29,   68.23,   53.54,   66.61,   24.72,   61.49,   32.92,   23.98,   44.65,   53.18,  193.18,   26.39,   12.20,   72.80,   19.92,   56.58,   24.39,   25.12,   70.71,   50.00,   38.52,   92.23,  194.25,   51.52,   12.97,   67.23,  234.87,  181.01,  555.22,   11.30,   10.49,   25.93,   23.92,    7.51,   12.73,   15.64,    6.56,   11.08,   10.44,  135.89,  552.50,   64.83,   27.54,   13.04,   44.07,  339.30,   11.35,   78.50,
